date_time,time,vel,acc,rel_vel,rel_pos,tfs
2025-06-17 00:33:29.947798967,1750120409.947799,0.0,0.0,-0.125,7.800000190734863,0.0
2025-06-17 00:33:29.947859049,1750120409.947859,0.0,0.0,-0.125,7.800000190734863,6.0082e-05
2025-06-17 00:33:29.947875500,1750120409.9478755,0.0,0.0,-0.125,7.789413881612523,7.6533e-05
2025-06-17 00:33:29.947893143,1750120409.9478931,0.0,0.0,-0.125,7.778176107313423,9.4176e-05
2025-06-17 00:33:29.948016167,1750120409.9480162,0.0,0.0,-0.125,7.700000286102295,0.0002172
2025-06-17 00:33:29.948034763,1750120409.9480348,0.0,0.0,-0.125,7.700000286102295,0.000235796
2025-06-17 00:33:29.948106766,1750120409.9481068,0.0,0.0,-0.125,7.700000286102295,0.000307799
2025-06-17 00:33:29.948128223,1750120409.9481282,0.0,0.0,-0.125,7.700000286102295,0.000329256
2025-06-17 00:33:29.948131800,1750120409.9481318,0.0,0.0,-0.125,7.700000286102295,0.000332833
2025-06-17 00:33:29.948150158,1750120409.9481502,0.0,0.0,-0.125,7.700000286102295,0.000351191
2025-06-17 00:33:29.948532820,1750120409.9485328,0.0,0.0,-0.125,7.700000286102295,0.000733853
2025-06-17 00:33:29.948539495,1750120409.9485395,0.0,0.0,-0.125,7.710947644083124,0.000740528
2025-06-17 00:33:29.948654413,1750120409.9486544,0.0,0.0,-0.07303240740740741,7.900000095367432,0.000855446
2025-06-17 00:33:29.948677540,1750120409.9486775,0.0,0.0,-0.0625,7.900000095367432,0.000878573
2025-06-17 00:33:29.948841095,1750120409.948841,0.0,0.0,-0.0625,7.900000095367432,0.001042128
2025-06-17 00:33:29.953974009,1750120409.953974,0.0,0.0,-0.0625,7.900000095367432,0.006175042
2025-06-17 00:33:29.984501600,1750120409.9845016,0.0,0.0,-0.0625,7.900000095367432,0.036702633
2025-06-17 00:33:29.985841513,1750120409.9858415,0.0,0.0,-0.0625,7.9036029885667185,0.038042546
2025-06-17 00:33:29.985876560,1750120409.9858766,0.0,0.0,-0.0625,7.9036972943306285,0.038077593
2025-06-17 00:33:30.001504898,1750120410.001505,0.0,0.0,-0.013413245680616484,7.945721181782537,0.053705931
2025-06-17 00:33:30.021691084,1750120410.021691,0.0,0.0,0.04998809998584863,8.0,0.073892117
2025-06-17 00:33:30.025674820,1750120410.0256748,0.0,0.0,0.0625,8.0,0.077875853
2025-06-17 00:33:30.054063559,1750120410.0540636,0.0,0.0,0.0625,8.0,0.106264592
2025-06-17 00:33:30.061641932,1750120410.061642,0.0,0.0,0.0625,8.0,0.113842965
2025-06-17 00:33:30.065470456,1750120410.0654705,0.0,0.0,0.0625,8.009549966825118,0.117671489
2025-06-17 00:33:30.081547499,1750120410.0815475,0.0,0.0,0.0625,8.049653441688655,0.133748532
2025-06-17 00:33:30.101731062,1750120410.101731,0.0,0.0,0.0625,8.100000381469727,0.153932095
2025-06-17 00:33:30.105858803,1750120410.1058588,0.0,0.0,0.0625,8.110378330286228,0.158059836
2025-06-17 00:33:30.106921911,1750120410.106922,0.0,0.0,0.0625,8.11305134079447,0.159122944
2025-06-17 00:33:30.141505003,1750120410.141505,0.0,0.0,0.11845772248879934,8.199999809265137,0.193706036
2025-06-17 00:33:30.145548344,1750120410.1455483,0.0,0.0,0.125,8.199999809265137,0.197749377
2025-06-17 00:33:30.153594494,1750120410.1535945,0.0,0.0,0.125,8.199999809265137,0.205795527
2025-06-17 00:33:30.181657553,1750120410.1816576,0.0,0.0,0.125,8.199999809265137,0.233858586
2025-06-17 00:33:30.185542822,1750120410.1855428,0.0,0.0,0.125,8.199999809265137,0.237743855
2025-06-17 00:33:30.189466238,1750120410.1894662,0.0,0.0,0.125,8.199999809265137,0.241667271
2025-06-17 00:33:30.201525211,1750120410.2015252,0.0,0.0,0.125,8.199999809265137,0.253726244
2025-06-17 00:33:30.221660614,1750120410.2216606,0.0,0.0,0.125,8.199999809265137,0.273861647
2025-06-17 00:33:30.225485802,1750120410.2254858,0.0,0.0,0.125,8.191286509772945,0.277686835
2025-06-17 00:33:30.255308867,1750120410.2553089,0.0,0.0,0.032056007659167066,8.123352863832483,0.3075099
2025-06-17 00:33:30.265560627,1750120410.2655606,0.0,0.0,0.00010611137705442142,8.100000381469727,0.31776166
2025-06-17 00:33:30.265594720,1750120410.2655947,0.0,0.0,0.0,8.100000381469727,0.317795753
2025-06-17 00:33:30.281596422,1750120410.2815964,0.0,0.0,0.0,8.100000381469727,0.333797455
2025-06-17 00:33:30.301468849,1750120410.3014688,0.0,0.0,0.0,8.100000381469727,0.353669882
2025-06-17 00:33:30.306315899,1750120410.306316,0.0,0.0,0.0,8.100000381469727,0.358516932
2025-06-17 00:33:30.306857586,1750120410.3068576,0.0,0.0,0.0,8.100000381469727,0.359058619
2025-06-17 00:33:30.341430902,1750120410.341431,0.0,0.0,0.0,8.100000381469727,0.393631935
2025-06-17 00:33:30.345454454,1750120410.3454545,0.0,0.0,0.0,8.129726160046072,0.397655487
2025-06-17 00:33:30.353590488,1750120410.3535905,0.0,0.0,0.025337223763512867,8.189835894391901,0.405791521
2025-06-17 00:33:30.381984234,1750120410.3819842,0.0,0.0,0.11375920788290443,8.399607178939725,0.434185267
2025-06-17 00:33:30.382037401,1750120410.3820374,0.0,0.0,0.11392502949711407,8.40000057220459,0.434238434
2025-06-17 00:33:30.385593891,1750120410.385594,0.0,0.0,0.125,8.40000057220459,0.437794924
2025-06-17 00:33:30.401647806,1750120410.4016478,0.0,0.0,0.125,8.40000057220459,0.453848839
2025-06-17 00:33:30.421740294,1750120410.4217403,0.0,0.0,0.125,8.40000057220459,0.473941327
2025-06-17 00:33:30.425669432,1750120410.4256694,0.0,0.0,0.125,8.528355498902469,0.477870465
2025-06-17 00:33:30.454055548,1750120410.4540555,0.0,0.0,0.7482543312498795,9.455667157557732,0.506256581
2025-06-17 00:33:30.461534739,1750120410.4615347,0.0,0.0,0.912472457940143,9.699999809265137,0.513735772
2025-06-17 00:33:30.465521097,1750120410.465521,0.0,0.0,1.0,9.699999809265137,0.51772213
2025-06-17 00:33:30.485572100,1750120410.485572,0.0,0.0,1.0,9.699999809265137,0.537773133
2025-06-17 00:33:30.501921892,1750120410.501922,0.0,0.0,1.0,9.699999809265137,0.554122925
2025-06-17 00:33:30.505636454,1750120410.5056365,0.0,0.0,1.0,9.699999809265137,0.557837487
2025-06-17 00:33:30.506431103,1750120410.506431,0.0,0.0,1.0,9.699999809265137,0.558632136
2025-06-17 00:33:30.541888714,1750120410.5418887,0.0,0.0,1.0,9.699999809265137,0.594089747
2025-06-17 00:33:30.545811892,1750120410.545812,0.0,0.0,1.0,9.709764973701745,0.598012925
2025-06-17 00:33:30.553566694,1750120410.5535667,0.0,0.0,1.012186997103315,9.729067183236083,0.605767727
2025-06-17 00:33:30.581746578,1750120410.5817466,0.0,0.0,1.0564732861280979,9.799209419507077,0.633947611
2025-06-17 00:33:30.582064390,1750120410.5820644,0.0,0.0,1.0569725619568715,9.800000190734863,0.634265423
2025-06-17 00:33:30.585581541,1750120410.5855815,0.0,0.0,1.0625,9.800000190734863,0.637782574
2025-06-17 00:33:30.601680517,1750120410.6016805,0.0,0.0,1.0625,9.800000190734863,0.65388155
2025-06-17 00:33:30.622289896,1750120410.62229,0.0,0.0,1.0625,9.800000190734863,0.674490929
2025-06-17 00:33:30.625538111,1750120410.625538,0.0,0.0,1.0625,9.80822039416655,0.677739144
2025-06-17 00:33:30.653613091,1750120410.653613,0.0,0.0,1.0625,9.879271250877329,0.705814124
2025-06-17 00:33:30.661803961,1750120410.661804,0.0,0.0,1.0625,9.90000057220459,0.714004994
2025-06-17 00:33:30.665608168,1750120410.6656082,0.0,0.0,1.0625,9.865843726174742,0.717809201
2025-06-17 00:33:30.681774616,1750120410.6817746,0.0,0.0,0.641494716796446,9.720688623430132,0.733975649
2025-06-17 00:33:30.705581665,1750120410.7055817,0.0,0.0,0.021513603307963036,9.50693020799327,0.757782698
2025-06-17 00:33:30.706353426,1750120410.7063534,0.0,0.0,0.0014133510695035767,9.5,0.758554459
2025-06-17 00:33:30.706407785,1750120410.7064078,0.0,0.0,0.0,9.5,0.758608818
2025-06-17 00:33:30.741656065,1750120410.741656,0.0,0.0,0.0,9.5,0.793857098
2025-06-17 00:33:30.745535135,1750120410.7455351,0.0,0.0,0.0,9.5,0.797736168
2025-06-17 00:33:30.753589630,1750120410.7535896,0.0,0.0,0.0,9.5,0.805790663
2025-06-17 00:33:30.781603098,1750120410.781603,0.0,0.0,0.0,9.5,0.833804131
2025-06-17 00:33:30.785691500,1750120410.7856915,0.0,0.0,0.0,9.5,0.837892533
2025-06-17 00:33:30.785757780,1750120410.7857578,0.0,0.0,0.0,9.499448090341229,0.837958813
2025-06-17 00:33:30.801535606,1750120410.8015356,0.0,0.0,0.19814305187623774,9.368114900807113,0.853736639
2025-06-17 00:33:30.821732044,1750120410.821732,0.0,0.0,0.4517791466268872,9.199999809265137,0.873933077
2025-06-17 00:33:30.825571775,1750120410.8255718,0.0,0.0,0.5,9.199999809265137,0.877772808
2025-06-17 00:33:30.853928328,1750120410.8539283,0.0,0.0,0.5,9.199999809265137,0.906129361
2025-06-17 00:33:30.861568689,1750120410.8615687,0.0,0.0,0.5,9.199999809265137,0.913769722
2025-06-17 00:33:30.865583658,1750120410.8655837,0.0,0.0,0.5,9.199999809265137,0.917784691
2025-06-17 00:33:30.881702185,1750120410.8817022,0.0,0.0,0.5,9.199999809265137,0.933903218
2025-06-17 00:33:30.901650906,1750120410.901651,0.0,0.0,0.5,9.199999809265137,0.953851939
2025-06-17 00:33:30.905971527,1750120410.9059715,0.0,0.0,0.5,9.221691300018488,0.95817256
2025-06-17 00:33:30.906693697,1750120410.9066937,0.0,0.0,0.5,9.225317044843708,0.95889473
2025-06-17 00:33:30.941487074,1750120410.941487,0.0,0.0,0.6121119733924612,9.40000057220459,0.993688107
2025-06-17 00:33:30.945486784,1750120410.9454868,0.0,0.0,0.625,9.40000057220459,0.997687817
2025-06-17 00:33:30.953712702,1750120410.9537127,0.0,0.0,0.625,9.40000057220459,1.005913735
2025-06-17 00:33:30.981781483,1750120410.9817815,0.0,0.0,0.625,9.40000057220459,1.033982516
2025-06-17 00:33:30.985541105,1750120410.985541,0.0,0.0,0.625,9.38131661683085,1.037742138
2025-06-17 00:33:30.985958099,1750120410.985958,0.0,0.0,0.625,9.37924415575882,1.038159132
2025-06-17 00:33:31.005673885,1750120411.005674,0.0,0.0,0.5939925757722163,9.281263437856833,1.057874918
2025-06-17 00:33:31.022026062,1750120411.022026,0.0,0.0,0.568275517763391,9.199999809265137,1.074227095
2025-06-17 00:33:31.025698423,1750120411.0256984,0.0,0.0,0.5625,9.199999809265137,1.077899456
2025-06-17 00:33:31.053751707,1750120411.0537517,0.0,0.0,0.5625,9.199999809265137,1.10595274
2025-06-17 00:33:31.061662197,1750120411.0616622,0.0,0.0,0.5625,9.199999809265137,1.11386323
2025-06-17 00:33:31.065504073,1750120411.065504,0.0,0.0,0.5625,9.199999809265137,1.117705106
2025-06-17 00:33:31.081650496,1750120411.0816505,0.0,0.0,0.5625,9.199999809265137,1.133851529
2025-06-17 00:33:31.101734638,1750120411.1017346,0.0,0.0,0.5625,9.199999809265137,1.153935671
2025-06-17 00:33:31.105626822,1750120411.1056268,0.0,0.0,0.5625,9.180475354875103,1.157827855
2025-06-17 00:33:31.106286287,1750120411.1062863,0.0,0.0,0.5625,9.177167344186552,1.15848732
2025-06-17 00:33:31.141604900,1750120411.141605,0.0,0.0,0.4499403600263689,9.0,1.193805933
2025-06-17 00:33:31.145508289,1750120411.1455083,0.0,0.0,0.4375,9.0,1.197709322
2025-06-17 00:33:31.153639317,1750120411.1536393,0.0,0.0,0.4375,9.0,1.20584035
2025-06-17 00:33:31.181672573,1750120411.1816726,0.0,0.0,0.4375,9.0,1.233873606
2025-06-17 00:33:31.181893587,1750120411.1818936,0.0,0.0,0.4375,9.0,1.23409462
2025-06-17 00:33:31.185556412,1750120411.1855564,0.0,0.0,0.4375,9.0,1.237757445
2025-06-17 00:33:31.201733589,1750120411.2017336,0.0,0.0,0.4375,9.0,1.253934622
2025-06-17 00:33:31.225597620,1750120411.2255976,0.0,0.0,0.4375,9.0,1.277798653
2025-06-17 00:33:31.225627184,1750120411.2256272,0.0,0.0,0.4375,9.001878271152275,1.277828217
2025-06-17 00:33:31.254187107,1750120411.254187,0.0,0.0,0.5270355407027885,10.823997282370508,1.30638814
2025-06-17 00:33:31.261647940,1750120411.261648,0.0,0.0,0.5504254386809715,11.300000190734863,1.313848973
2025-06-17 00:33:31.265499353,1750120411.2654994,0.0,0.0,0.5625,11.300000190734863,1.317700386
2025-06-17 00:33:31.281675100,1750120411.281675,0.0,0.0,0.5625,11.300000190734863,1.333876133
2025-06-17 00:33:31.301526785,1750120411.3015268,0.0,0.0,0.5625,11.300000190734863,1.353727818
2025-06-17 00:33:31.305539608,1750120411.3055396,0.0,0.0,0.5625,11.300000190734863,1.357740641
2025-06-17 00:33:31.305644751,1750120411.3056448,0.0,0.0,0.5625,11.300000190734863,1.357845784
